Txt Path & File Name,String,Date
LA BONNE CUISINE\NA\6774891\Event Inc dba La Bonne Cuisne Catering and Events - NDA 2013-01-13 FE.txt,No Match,No
LA BONNE CUISINE\NA\6774891\id_6775261.txt,No Match,No
LA BONNE CUISINE\NA\6774891\id_6776781.txt,No Match,No
LA BONNE CUISINE\NA\6774891\id_6776782.txt,No Match,No
LA COCINA INC\NA\15288942\id_15289045.txt,No Match,No
LA COCINA INC\NA\15288942\id_15289343.txt,No Match,No
LA COCINA INC\NA\15288942\id_15378853.txt,No Match,No
LA COCINA INC\NA\15288942\La Cocina NDA.txt,No Match,No
LA COCINA INC\NA\15290968\img7321.txt,No Match,No
LA COCINA INC\NA\15290968\La Cocina NDA.txt,No Match,No
LA COCINA INC\NA\15290968\LA.COCINA.INC_8481_FE_SOW.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\BEO Terms CC Auth - Zyna Happy Hour - La Mar_original.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\id_42563057.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\id_42564596.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\id_42564597.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\LaMar_Event_Addendum.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\LMSF-W9.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\42562383\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
LA MAR CEBICHERIA PERUANA\NA\44315221\BEO Terms CC Auth - La Mar Updated.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\44315221\id_44315895.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\44315221\id_44317373.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\44315221\id_44317374.txt,No Match,No
LA MAR CEBICHERIA PERUANA\NA\44315221\LaMar_Event_Addendum_FE.txt,No Match,No
LAB 883\Nondisclosure-Confidentiality Agreement\7527901\0002CE66.txt,No Match,No
LAB 883\Nondisclosure-Confidentiality Agreement\7527901\id_33779732.txt,No Match,No
LAB 883\Nondisclosure-Confidentiality Agreement\7527901\id_7527998.txt,No Match,No
LABEL MOTORSPORTS\NA\60292912\id_60293021.txt,No Match,No
LABEL MOTORSPORTS\NA\60292912\id_60295244.txt,No Match,No
LABEL MOTORSPORTS\NA\60292912\Label Motorsports A-00 2018-03-12 Client SIGNED.txt,No Match,No
LABEL MOTORSPORTS\NA\60292912\Label Motorsports A-00 Agreement 2018-03-12 SIGNED.txt,No Match,No
LABEL MOTORSPORTS\NA\60292912\Label Motorsports License Agreement signed 20180313.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\Est_24512_from_LaborLawCenter_Inc._4708.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\id_58613893.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\id_58615452.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\id_58615453.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\id_58648151.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\id_58648166.txt,No Match,No
LABOR LAW CENTER INC\NA\58613289\Labor_Law_Center_CMS58613289_Quote.txt,No Match,No
LAFORCE _ STEVENS INC\Change Order\10971789\Blanket_Change_Order_-_La_Force___Stevens_Q3-Q4_2013.txt,No Match,No
LAFORCE _ STEVENS INC\Change Order\10971789\id_11268590.txt,No Match,No
LAFORCE _ STEVENS INC\Change Order\10971789\id_11268601.txt,No Match,No
LAFORCE _ STEVENS INC\Change Order\10971789\LAFORCESTEVENS_8301_CO.txt,No Match,No
LAFORCE _ STEVENS INC\Master Services Agreement\20647267\Laforce  Stevens- MSA 2013-01-28.txt,Either party may terminate this Agreement ( including the such breach Statement of wi,Yes
LAFORCE _ STEVENS INC\NA\21298372\id_21582787.txt,No Match,No
LAFORCE _ STEVENS INC\NA\21298372\id_21582802.txt,No Match,No
LAFORCE _ STEVENS INC\NA\21298372\id_22372022.txt,No Match,No
LAFORCE _ STEVENS INC\NA\21298372\id_22372037.txt,No Match,No
LAFORCE _ STEVENS INC\NA\21298372\LaForce.SOW.9236.FE.txt,No Match,No
LAFORCE _ STEVENS INC\NA\21298372\LaForce_SOW_CMS21298372.txt,No Match,No
LAFORCE _ STEVENS INC\Nondisclosure-Confidentiality Agreement\15083125\id_15083228.txt,No Match,No
LAFORCE _ STEVENS INC\Nondisclosure-Confidentiality Agreement\15083125\id_33915128.txt,No Match,No
LAFORCE _ STEVENS INC\Nondisclosure-Confidentiality Agreement\15083125\LaForce and Stevens Inc. - NDA 2013-01-28 FE 2.txt,No Match,No
LAKANA LLC\NA\41943774\id_42409227.txt,No Match,No
LAKANA LLC\NA\41943774\id_42409242.txt,No Match,No
LAKANA LLC\NA\41943774\LAKANA_IO_FE_12005.txt,No Match,No
LAKANA LLC\NA\41943774\Zynga GLOBAL Outbound IO Template Jan 1 16 Lakana.txt,No Match,No
LAKANA LLC\NA\45817538\id_45818043.txt,No Match,No
LAKANA LLC\NA\45817538\id_45978974.txt,No Match,No
LAKANA LLC\NA\45817538\id_45978989.txt,No Match,No
LAKANA LLC\NA\45817538\Lakana_12601_FE_IO.txt,No Match,No
LAKANA LLC\NA\45817538\Zynga IO Kixer Q3 2016.txt,No Match,No
LAKE CONTRACTING INC\Change Order\13250050\Lake Contracting_7486_CO1.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1811885\002350D9.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1812211\002350DA.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1812455\002350DB.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1812699\002350DC.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1812943\002350DD.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1813187\002350DE.txt,No Match,No
LAKE CONTRACTING INC\Change Order\1813757\002350E0.txt,No Match,No
LAKE CONTRACTING INC\Change Order\7528252\id_7528276.txt,No Match,No
LAKE CONTRACTING INC\Nondisclosure-Confidentiality Agreement\2866397\0023E6AE.txt,No Match,No
LAKE CONTRACTING INC\Service Agreement\1814001\002350E1.txt,No Match,No
LAKE CONTRACTING INC\Statement of Work-Work Order\1813431\002350DF.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\32144743\id_33742982.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\32144743\id_33742997.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\32144743\LAKSHYA DIGITAL.MSA.2011.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LAKSHYA DIGITAL PRIVATE LIMITED\NA\32144743\Lakshya.10704.FE.SOW-2015.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\32144743\Service Provider Application.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\id_61852654.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\id_61893030.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\id_62318849.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\id_62318864.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\IN_51001067_LAKSHYA.DIGITAL.PRIVATE.LIMITED_FE_SOW_Line1.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\61852545\Lakshya Digital Pvt. Ltd. SOW  Order Form 20180511.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\7528537\id_7528561.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\7528822\id_7528846.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\NA\7529107\id_7529131.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\13269580\Lakshya.7842.FE.SOW-2013.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6556145.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6556160.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6557470.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6557471.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6799195.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\id_6799206.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\Lakshya.7842.FE.LZDT010913.line1.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\Lakshya.7842.FE.LZDT011413.line2.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\6555480\Lakshya.7842.FE.SOW-2013.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Statement of Work-Work Order\7529392\id_7529416.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13252003\Lakshya.5620.FE.LCIV111912.line24.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13253956\Lakshya.5620.FE.LZDT112012.line25.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13255909\Lakshya.7842.FE.LZ032113.line7.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13257862\Lakshya.7842.FE.LZDT010913.line1.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13259815\Lakshya.7842.FE.LZDT011413.line2.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13261768\Lakshya.7842.FE.LZDT012813.line3.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13263721\Lakshya.7842.FE.LZDT022613.line5.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13265674\Lakshya.7842.FE.LZDT031913.line6.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13267627\Lakshya.7842.FE.LZDT040413.line8.txt,No Match,No
LAKSHYA DIGITAL PRIVATE LIMITED\Supporting Document\13271533\Lakshya.7842.LZFT020813.line4.txt,No Match,No
LAN 3 NETWORK SOLUTIONS\NA\57922959\LAN3 Customer Quote-Natural Motion-151117-2.txt,No Match,No
LAN 3 NETWORK SOLUTIONS\NA\57922959\LAN3 NDA.txt,No Match,No
LAN 3 NETWORK SOLUTIONS\NA\57922959\Service Provider Application - LAN3 - Zynga-Natural Motion.txt,No Match,No
LANDesk Software\Nondisclosure-Confidentiality Agreement\2867537\0023E6B2.txt,No Match,No
LANDesk Software Inc\Corporate Domestic\1815711\002350E7.txt,No Match,No
LANDesk Software Inc\Nondisclosure-Confidentiality Agreement\7529677\0002E089.txt,No Match,No
LANDesk Software Inc\Nondisclosure-Confidentiality Agreement\7529677\id_33779734.txt,No Match,No
LANDesk Software Inc\Nondisclosure-Confidentiality Agreement\7529677\id_7529774.txt,No Match,No
LANDesk Software Inc\Statement of Work-Work Order\7220317\0002DCD1.txt,No Match,No
LARSEN + RUGGIERO MECHANICAL\NA\52246429\id_53010702.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LARSEN + RUGGIERO MECHANICAL\NA\52246429\id_53010717.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LARSEN + RUGGIERO MECHANICAL\NA\52246429\id_53010721.txt,No Match,No
LARSEN + RUGGIERO MECHANICAL\NA\52246429\id_53010736.txt,No Match,No
LARSEN + RUGGIERO MECHANICAL\NA\52246429\LARSEN  RUGGIERO MECHANICAL_FE_MSA.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LARSEN + RUGGIERO MECHANICAL\NA\64841310\id_67247981.txt,No Match,No
LARSEN + RUGGIERO MECHANICAL\NA\64841310\id_67247996.txt,No Match,No
LARSEN + RUGGIERO MECHANICAL\NA\64841310\LARSEN_AND_RUGGIERO_TERMINATION_LETTER_20180910.txt,No Match,No
LAUNCHHUB INC\NA\35293297\id_35293400.txt,No Match,No
LAUNCHHUB INC\NA\35293297\id_35759973.txt,No Match,No
LAUNCHHUB INC\NA\35293297\id_35759977.txt,No Match,No
LAUNCHHUB INC\NA\35293297\id_35884884.txt,No Match,No
LAUNCHHUB INC\NA\35293297\id_35884899.txt,No Match,No
LAUNCHHUB INC\NA\35293297\LAUNCHHUB_10970_FE_AGREEMENT.txt,No Match,No
LAUNCHHUB INC\NA\35293297\Zynga-LaunchHub Service Agreement-June 17 2015 final execution.txt,No Match,No
LAUNCHHUB INC\NA\40813844\id_40813947.txt,No Match,No
LAUNCHHUB INC\NA\40813844\id_41194235.txt,No Match,No
LAUNCHHUB INC\NA\40813844\id_41249972.txt,No Match,No
LAUNCHHUB INC\NA\40813844\id_41249987.txt,No Match,No
LAUNCHHUB INC\NA\40813844\LaunchHub Email Thread.txt,No Match,No
LAUNCHHUB INC\NA\40813844\LAUNCHHUB_11781_FE_AGREEMENT.txt,No Match,No
LAUNCHHUB INC\NA\40813844\Zynga-LaunchHub_Agreement_12-16-2015_ZyngaFinal.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45166618.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45167030.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45167034.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45167035.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45725854.txt,No Match,No
LAUNCHHUB INC\NA\45164871\id_45725869.txt,No Match,No
LAUNCHHUB INC\NA\45164871\LAUNCHHUB_11781_FE_TERMINATION LETTER.txt,No Match,No
LAUNCHHUB INC\NA\45164871\LAUNCHHUB_12573_FE_AGREEMENT.txt,No Match,No
LAYER MEDIA\NA\69249590\Layer_Media_NDA.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\id_59746161.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\id_60181055.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\id_60181083.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\id_60470568.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\id_60470583.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\LB Holdings Company Ltd Sponsorship Agreement FINAL 20180308.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\Liberty Walk Sponsorship.txt,No Match,No
LB HOLDINGS CO LTD\NA\59746052\UK302_LB HOLDINGS CO. LTD_30200817_FE_Agreement.txt,No Match,No
LB HOLDINGS CO LTD\NA\63151819\id_63151843.txt,No Match,No
LB HOLDINGS CO LTD\NA\63151819\id_63151928.txt,No Match,No
LB HOLDINGS CO LTD\NA\63151819\id_63152875.txt,No Match,No
LB HOLDINGS CO LTD\NA\63151819\id_63300530.txt,No Match,No
LB HOLDINGS CO LTD\NA\63151819\LB Holdings CSR2 License Agreement FE.txt,No Match,No
LBA REALTY FUND 111-COMPANY V LLC+ORACLE AMERICA INC\Lease-Rental - Real Estate\3017897\0024AF65.txt,No Match,No
LCL Business Consulting _ Training Co Ltd\Nondisclosure-Confidentiality Agreement\22615011\id_22615114.txt,No Match,No
LCL Business Consulting _ Training Co Ltd\Nondisclosure-Confidentiality Agreement\22615011\id_22678332.txt,No Match,No
LCL Business Consulting _ Training Co Ltd\Nondisclosure-Confidentiality Agreement\22615011\One Way NDA-LCL.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\id_33768090.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\id_34460082.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\id_34690787.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\id_34690802.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\LEADBOLT_10856_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\33767987\Zynga_Leadbolt_IO_-_with_LB_clean_2015-05-01final.txt,No Match,No
LEADBOLT PTY LTD\NA\51989312\id_51989415.txt,No Match,No
LEADBOLT PTY LTD\NA\51989312\id_52715708.txt,No Match,No
LEADBOLT PTY LTD\NA\51989312\id_52715712.txt,No Match,No
LEADBOLT PTY LTD\NA\51989312\id_52715727.txt,No Match,No
LEADBOLT PTY LTD\NA\51989312\LEADBOLT_13446_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\54673082\id_54673191.txt,No Match,No
LEADBOLT PTY LTD\NA\54673082\id_54673593.txt,No Match,No
LEADBOLT PTY LTD\NA\54673082\id_54848955.txt,No Match,No
LEADBOLT PTY LTD\NA\54673082\LEADBOLT_13723_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\54675274\id_54675785.txt,No Match,No
LEADBOLT PTY LTD\NA\54675274\id_55052321.txt,No Match,No
LEADBOLT PTY LTD\NA\54675274\id_55052336.txt,No Match,No
LEADBOLT PTY LTD\NA\54675274\LEADBOLT_13740_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\55858457\id_55858968.txt,No Match,No
LEADBOLT PTY LTD\NA\55858457\id_56135677.txt,No Match,No
LEADBOLT PTY LTD\NA\55858457\id_56135692.txt,No Match,No
LEADBOLT PTY LTD\NA\55858457\LEADBOLT_13840_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\56363406\id_56363515.txt,No Match,No
LEADBOLT PTY LTD\NA\56363406\id_56363917.txt,No Match,No
LEADBOLT PTY LTD\NA\56363406\id_56491235.txt,No Match,No
LEADBOLT PTY LTD\NA\56363406\LEADBOLT PTY LTD_13889_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\id_58787846.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\id_58976888.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\id_58976903.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\id_58976907.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\id_58976922.txt,No Match,No
LEADBOLT PTY LTD\NA\58787335\LEADBOLT_14194_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\id_61811868.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\id_61811953.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\id_62072970.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\id_62173296.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\id_62173311.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\Leadbolt IO 20180517.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\UK302_Leadbolt Pty Ltd_30200855_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\Zynga - NaturalMotion Combined GLOBAL Outbound IO Template 2017-09-28 - Leadbolt - signed.txt,No Match,No
LEADBOLT PTY LTD\NA\61811844\Zynga - NaturalMotion Combined GLOBAL Outbound IO Template 2018-05-09 - Leadbolt.txt,No Match,No
LEADBOLT PTY LTD\NA\64689387\id_66100740.txt,No Match,No
LEADBOLT PTY LTD\NA\64689387\id_66100755.txt,No Match,No
LEADBOLT PTY LTD\NA\64689387\id_66221110.txt,No Match,No
LEADBOLT PTY LTD\NA\64689387\id_66221125.txt,No Match,No
LEADBOLT PTY LTD\NA\64689387\LEADBOLT_14992_FE_IO.txt,No Match,No
LEADBOLT PTY LTD\NA\67646514\id_68319450.txt,No Match,No
LEADBOLT PTY LTD\NA\67646514\id_68319465.txt,No Match,No
LEADBOLT PTY LTD\NA\67646514\LEADBOLT_FE_Fraud Addendum_Global.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\id_31849132.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\id_31850881.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\id_31850882.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\id_31914288.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\id_31914303.txt,No Match,No
LEADERPOINT\Nondisclosure-Confidentiality Agreement\31834346\ZyngaNDA_leaderpoint.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\42362524\id_42363132.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\42362524\Leading Lights - Modern Crime LMOC020916 Exhibit 7630.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\43168812\Service Provider Application - Complete.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\43516209\id_43962098.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\43516209\id_43962113.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\43516209\LeadingLightConceptualDesign_12012_FE_CO.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\43516209\LeadingLightConceptualDesign_12012_FE_SOW.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\id_47574251.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\id_47594635.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\id_47639077.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\id_47639092.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\Leading.Light_CO_Approved_20160922.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\NA\47574148\LeadingLightConceptualDesign_12012_FE_CO_NTE.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\Nondisclosure-Confidentiality Agreement\18112451\id_18112554.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\Nondisclosure-Confidentiality Agreement\18112451\id_34002176.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\Nondisclosure-Confidentiality Agreement\18112451\Leading Light Design Ltd - NFA 2013-03-17 FE.txt,No Match,No
LEADING LIGHT CONCEPTUAL DESIGN LTD\Service Agreement\1820679\002350F8.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEADING LIGHT DESIGN LTD\NA\42234308\id_42490984.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEADING LIGHT DESIGN LTD\NA\42234308\id_42490999.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEADING LIGHT DESIGN LTD\NA\42234308\id_42491003.txt,No Match,No
LEADING LIGHT DESIGN LTD\NA\42234308\id_42491018.txt,No Match,No
LEADING LIGHT DESIGN LTD\NA\42234308\id_42491022.txt,No Match,No
LEADING LIGHT DESIGN LTD\NA\42234308\id_42491037.txt,No Match,No
LEADING LIGHT DESIGN LTD\NA\42234308\Leading Lights - Modern Crime LMOC020916 Exhibit 7630.txt,No Match,No
LEADING LIGHT DESIGN LTD\NA\42234308\LeadingLightConceptualDesign_FE_CA.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEADING LIGHT DESIGN LTD\NA\42234308\Service Provider Application - Complete.txt,No Match,No
Legacy Builders-Developers Corp\NA\51832719\id_53126500.txt,No Match,No
Legacy Builders-Developers Corp\NA\51832719\id_53126518.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
Legacy Builders-Developers Corp\NA\51832719\id_53126533.txt,No Match,No
Legacy Builders-Developers Corp\NA\51832719\id_53126534.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
Legacy Builders-Developers Corp\NA\51832719\LEGACY BUILDERS DEVELOPERS CORP_13527_FE_SOW.txt,No Match,No
LESBIANS WHO TECH\NA\59992464\id_60089529.txt,No Match,No
LESBIANS WHO TECH\NA\59992464\id_60218090.txt,No Match,No
LESBIANS WHO TECH\NA\59992464\id_60218105.txt,No Match,No
LESBIANS WHO TECH\NA\59992464\LESBIANS.WHO.TECH_FE_Agreement_14335.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\id_49531650.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\id_49533128.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\id_49533129.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\id_49890005.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\id_49890020.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\LESBIANS.WHO.TECH_FE_Agreement_11969.txt,No Match,No
LESBIANS WHO TECH\Sponsorship Agreement other\49530971\LESBIANS.WHO.TECH_FE_Sponsorship_Invoice_13145.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\License Non-software Inbound\8116640\000300E1.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\global crossing Zynga GCTI - Affiliate.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_11189748.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_11189763.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_11191073.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_11191074.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_12601454.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\id_12601469.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\level_3_-_SCW_GE_Premium__Basic__VI__1_year_term_5.14.13-2 Vantage.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11189183\PO_101_8438_0_US.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\global crossing Zynga GCTI - Affiliate.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\GlobalCrossing_Termination Letter_CMS11191188_v1_11 JUNE 2013.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\id_11194635.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\id_11194978.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\id_11194979.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\id_12811383.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\11191188\id_12811398.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\Global Crossing  - MSA - FE - 29_Oct_2009.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\GlobalCrossing Term Letter NY CMS15241029 Final Stamped 07.19.13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\id_15242632.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\id_15242982.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\id_15242983.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\id_15583680.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\id_15583695.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\L3  - Affiliate Clarification signed.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15241029\PO_101_8900_0_US.txt,No Match,No
